4.154472e-01  1.718764e-76
4.712887e-01  1.718764e-76
5.346360e-01  1.718764e-76
6.064981e-01  1.718764e-76
6.880193e-01  1.718764e-76
7.804981e-01  1.718764e-76
8.854072e-01  1.718764e-76
1.004418e+00  1.718764e-76
1.139424e+00  1.718764e-76
1.292578e+00  1.718764e-76
1.466317e+00  1.718764e-76
1.663409e+00  1.718764e-76
1.886993e+00  1.718764e-76
2.140630e+00  1.718764e-76
2.428358e+00  1.718764e-76
2.754761e+00  1.718764e-76
3.125037e+00  1.718764e-76
3.545083e+00  1.718764e-76
4.021588e+00  1.718764e-76
4.562142e+00  1.718764e-76
5.175354e+00  1.718764e-76
5.870989e+00  1.718764e-76
6.660126e+00  1.718764e-76
7.555334e+00  1.718764e-76
8.570870e+00  1.718764e-76
9.722906e+00  1.718764e-76
1.102979e+01  1.718764e-76
1.251234e+01  1.718764e-76
1.419416e+01  1.718764e-76
1.610204e+01  1.718764e-76
1.826637e+01  1.718764e-76
2.072160e+01  1.718764e-76
2.350686e+01  1.718764e-76
2.666649e+01  1.718764e-76
3.025081e+01  1.718764e-76
3.431691e+01  1.718764e-76
3.892956e+01  1.718764e-76
4.416220e+01  1.718764e-76
5.009817e+01  1.718764e-76
5.683202e+01  1.718764e-76
6.447098e+01  1.718764e-76
7.313672e+01  1.718764e-76
8.296725e+01  1.718764e-76
9.411914e+01  1.718764e-76
1.067700e+02  1.718764e-76
1.211213e+02  1.718764e-76
1.374015e+02  1.718764e-76
1.558701e+02  1.718764e-76
1.768211e+02  1.718764e-76
2.005881e+02  1.718764e-76
2.275498e+02  1.718764e-76
2.581354e+02  1.718764e-76
2.928322e+02  1.718764e-76
3.321927e+02  1.718764e-76
3.768437e+02  1.718764e-76
4.274964e+02  1.718764e-76
4.849575e+02  1.718764e-76
5.501421e+02  1.718764e-76
6.240884e+02  8.587468e-03
7.079740e+02  3.254211e-02
8.031350e+02  6.403896e-02
9.110868e+02  9.697561e-02
1.033549e+03  1.280206e-01
1.172471e+03  1.581415e-01
1.330067e+03  1.813745e-01
1.508845e+03  1.991316e-01
1.711653e+03  2.118121e-01
1.941722e+03  2.199040e-01
2.202715e+03  2.239728e-01
2.498788e+03  2.246119e-01
2.834658e+03  2.224029e-01
3.215673e+03  2.178902e-01
3.647901e+03  2.115662e-01
4.138227e+03  2.040407e-01
4.694459e+03  1.955225e-01
5.325455e+03  1.861828e-01
6.041266e+03  1.763772e-01
6.853291e+03  1.663455e-01
7.774462e+03  1.562737e-01
8.819452e+03  1.463064e-01
1.000490e+04  1.365551e-01
1.134969e+04  1.271038e-01
1.287524e+04  1.180142e-01
1.460584e+04  1.093293e-01
1.656905e+04  1.010773e-01
1.879615e+04  9.327422e-02
2.132260e+04  8.592652e-02
2.418863e+04  7.905862e-02
2.743990e+04  7.261791e-02
3.112818e+04  6.660842e-02
3.531221e+04  6.101771e-02
4.005863e+04  5.582952e-02
4.544304e+04  5.102551e-02
5.155117e+04  4.658611e-02
5.848032e+04  4.249108e-02
6.634084e+04  3.872002e-02
7.525792e+04  3.525263e-02
8.537356e+04  3.206900e-02
9.684888e+04  2.914976e-02
