4.154472e-01  2.392758e-74
4.712887e-01  2.392758e-74
5.346360e-01  2.392758e-74
6.064981e-01  2.392758e-74
6.880193e-01  2.392758e-74
7.804981e-01  2.392758e-74
8.854072e-01  2.392758e-74
1.004418e+00  2.392758e-74
1.139424e+00  2.392758e-74
1.292578e+00  2.392758e-74
1.466317e+00  2.392758e-74
1.663409e+00  2.392758e-74
1.886993e+00  2.392758e-74
2.140630e+00  2.392758e-74
2.428358e+00  2.392758e-74
2.754761e+00  2.392758e-74
3.125037e+00  2.392758e-74
3.545083e+00  2.392758e-74
4.021588e+00  2.392758e-74
4.562142e+00  2.392758e-74
5.175354e+00  2.392758e-74
5.870989e+00  2.392758e-74
6.660126e+00  2.392758e-74
7.555334e+00  2.392758e-74
8.570870e+00  2.392758e-74
9.722906e+00  2.392758e-74
1.102979e+01  2.392758e-74
1.251234e+01  2.392758e-74
1.419416e+01  2.392758e-74
1.610204e+01  2.392758e-74
1.826637e+01  2.392758e-74
2.072160e+01  1.175426e-03
2.350686e+01  2.125717e-02
2.666649e+01  1.015572e-01
3.025081e+01  2.582986e-01
3.431691e+01  5.708054e-01
3.892956e+01  9.935941e-01
4.416220e+01  1.443865e+00
5.009817e+01  1.751316e+00
5.683202e+01  1.962323e+00
6.447098e+01  2.144690e+00
7.313672e+01  2.267986e+00
8.296725e+01  2.432043e+00
9.411914e+01  2.671446e+00
1.067700e+02  2.968682e+00
1.211213e+02  3.387967e+00
1.374015e+02  3.890234e+00
1.558701e+02  4.774072e+00
1.768211e+02  6.559419e+00
2.005881e+02  9.105992e+00
2.275498e+02  1.267666e+01
2.581354e+02  1.664078e+01
2.928322e+02  2.028553e+01
3.321927e+02  2.231360e+01
3.768437e+02  2.389312e+01
4.274964e+02  2.467920e+01
4.849575e+02  2.525739e+01
5.501421e+02  2.560676e+01
6.240884e+02  2.583610e+01
7.079740e+02  2.585636e+01
8.031350e+02  2.566660e+01
9.110868e+02  2.530402e+01
1.033549e+03  2.479278e+01
1.172471e+03  2.418290e+01
1.330067e+03  2.347508e+01
1.508845e+03  2.267170e+01
1.711653e+03  2.179020e+01
1.941722e+03  2.086031e+01
2.202715e+03  1.989153e+01
2.498788e+03  1.889314e+01
2.834658e+03  1.788289e+01
3.215673e+03  1.687371e+01
3.647901e+03  1.587036e+01
4.138227e+03  1.488742e+01
4.694459e+03  1.392605e+01
5.325455e+03  1.299628e+01
6.041266e+03  1.209968e+01
6.853291e+03  1.124045e+01
7.774462e+03  1.042198e+01
8.819452e+03  9.644479e+00
1.000490e+04  8.909421e+00
1.134969e+04  8.216834e+00
1.287524e+04  7.566204e+00
1.460584e+04  6.957227e+00
1.656905e+04  6.388560e+00
1.879615e+04  5.858712e+00
2.132260e+04  5.366436e+00
2.418863e+04  4.909809e+00
2.743990e+04  4.487096e+00
3.112818e+04  4.096475e+00
3.531221e+04  3.736001e+00
4.005863e+04  3.404186e+00
4.544304e+04  3.099268e+00
5.155117e+04  2.819511e+00
5.848032e+04  2.562941e+00
6.634084e+04  2.327973e+00
7.525792e+04  2.112965e+00
8.537356e+04  1.916292e+00
9.684888e+04  1.736743e+00
