-3,9840837500; -19,6479747576
-3,9420594584; -19,6100434933
-3,9021429239; -19,5688762059
-3,8622246895; -19,5290424295
-3,8223069805; -19,4887965735
-3,7781874358; -19,4442919716
-3,7319647680; -19,3993879917
-3,6857430742; -19,3537199843
-3,6395230183; -19,3067670215
-3,5954056648; -19,2605433577
-3,5533843958; -19,2202409071
-3,5134647028; -19,1815514034
-3,4735476611; -19,1407820470
-3,4294275409; -19,0967289159
-3,3853075977; -19,0525368707
-3,3432899808; -19,0093693169
-3,3012716335; -18,9667747838
-3,2634540983; -18,9292419328
-3,2256353457; -18,8926641162
-3,1836174853; -18,8496875693
-3,1416015727; -18,8051829674
-3,0974789514; -18,7630919978
-3,0533591964; -18,7187523564
-3,0134377375; -18,6814482421
-2,9735220964; -18,6395800067
-2,9294026403; -18,5950059477
-2,8831824958; -18,5481224420
-2,8390615345; -18,5047291528
-2,7949412815; -18,4607802073
-2,7529235072; -18,4177361327
-2,7151047372; -18,3811719594
-2,6772877064; -18,3432434514
-2,6352702026; -18,2999871469
-2,5911497061; -18,2562292083
-2,5491263919; -18,2175312153
-2,5050045983; -18,1747908224
-2,4608820434; -18,1326477600
-2,4167580718; -18,0916160104
-2,3705311764; -18,0500286044
-2,3243018463; -18,0103512672
-2,2780722948; -17,9708475725
-2,2318400873; -17,9334275893
-2,1856057769; -17,8976572108
-2,1393696959; -17,8632759733
-2,0931327295; -17,8295893062
-2,0468926643; -17,7983336358
-2,0006510497; -17,7682934636
-1,9544087710; -17,7387742192
-1,9081616229; -17,7130751124
-1,8619140321; -17,6877232908
-1,8156635638; -17,6646288232
-1,7694126528; -17,6418816408
-1,7231573150; -17,6226073106
-1,6769008705; -17,6042011936
-1,6306417699; -17,5878787879
-1,5843804559; -17,5732928083
-1,5381167071; -17,5606168975
-1,4918516303; -17,5489828424
-1,4455803559; -17,5422107805
-1,3993053187; -17,5383906430
-1,3530265187; -17,5375224299
-1,3067459479; -17,5380433577
-1,2604660412; -17,5380433577
-1,2141852491; -17,5387379282
-1,1678980381; -17,5444681344
-1,1216050722; -17,5547130487
-1,0753094502; -17,5670416742
-1,0290113935; -17,5812803686
-0,9827078032; -17,5998601282
-0,9363995647; -17,6220863828
-0,8900862354; -17,6483064175
-0,8437671512; -17,6790411601
-0,7974418694; -17,7146378959
-0,7532131368; -17,7557911954
-0,7131935375; -17,7954781794
-0,6773779900; -17,8376853931
-0,6457717260; -17,8783084624
-0,6162676594; -17,9200571080
-0,5888640366; -17,9643070341
-0,5635681037; -18,0053735122
-0,5403693915; -18,0514698381
-0,5192795056; -18,0934913506
-0,5002945909; -18,1344623253
-0,4813016415; -18,1817365269
-0,4623080834; -18,2294882457
-0,4468173325; -18,2797867229
-0,4338007029; -18,3144863052
-0,4158589609; -18,3622380240
-0,4021202222; -18,4133323631
-0,3904968837; -18,4551947032
-0,3757069378; -18,5058115251
-0,3598631467; -18,5580200710
-0,3503378810; -18,6042437348
-0,3411633829; -18,6503400606
-0,3270693723; -18,7050953648
-0,3112055453; -18,7730221848
-0,3016742231; -18,8239971446
-0,2946945698; -18,8771228267
-0,2809164627; -18,9355260590
-0,2751627366; -18,9935157463
-0,2639623564; -19,0336271901
-0,2563175365; -19,0899105493
-0,2508060123; -19,1229229042
-0,2437097031; -19,1889794485
-0,2369771875; -19,2446897871
-0,2280356728; -19,3044749390
-0,2199904799; -19,3683667387
-0,2157253901; -19,4137308716
-0,2068937062; -19,4659394175
-0,2010769036; -19,5184026392
-0,1976570406; -19,5608061654
-0,1954955829; -19,6061702983
-0,1933309601; -19,6540175205
-0,1848453366; -19,7097915281
-0,1784638322; -19,7651835218
-0,1741896121; -19,8177104125
-0,1720255167; -19,8651437865
-0,1605437943; -19,9137868707
-0,1599650713; -19,9748666248
