-3,9856543733; -19,6509447004
-3,9429622262; -19,6124466591
-3,9023085568; -19,5713285032
-3,8636909506; -19,5295388463
-3,8250677592; -19,4922564715
-3,7864451293; -19,4545209556
-3,7478252814; -19,4145403319
-3,7071712248; -19,3737346668
-3,6665160963; -19,3337940891
-3,6238297615; -19,2906054763
-3,5831740807; -19,2511105497
-3,5445518975; -19,2130145808
-3,5038975882; -19,1724128292
-3,4632466557; -19,1290860521
-3,4225886940; -19,0914317770
-3,3819376237; -19,0482162254
-3,3412828780; -19,0079666879
-3,3006288214; -18,9671610228
-3,2599756262; -18,9256601982
-3,2193207083; -18,8855496926
-3,1786663760; -18,8449664786
-3,1400448130; -18,8063699948
-3,1014250927; -18,7662863844
-3,0607673608; -18,7284467334
-3,0180792788; -18,6866681008
-2,9733573385; -18,6437816817
-2,9306695559; -18,6017614986
-2,8879770955; -18,5635162426
-2,8473220953; -18,5234720542
-2,8066645373; -18,4854920561
-2,7639723036; -18,4470638317
-2,7212780891; -18,4102341733
-2,6765502320; -18,3721225876
-2,6318211220; -18,3350221431
-2,5870922208; -18,2977531750
-2,5423616489; -18,2618323951
-2,4976304506; -18,2264171859
-2,4528963287; -18,1933613060
-2,4081619980; -18,1604739497
-2,3634234907; -18,1309570640
-2,3186856099; -18,1009346076
-2,2739439702; -18,0739455749
-2,2292017041; -18,0474621127
-2,1844586026; -18,0216527446
-2,1397119511; -17,9987082765
-2,0949648819; -17,9761008555
-2,0502150980; -17,9556842403
-2,0054634346; -17,9367843369
-1,9607101006; -17,9192326218
-1,9159548871; -17,9031976184
-1,8711994649; -17,8873311386
-1,8264352718; -17,8785426469
-1,7816723318; -17,8687430141
-1,7369060505; -17,8616397578
-1,6921418575; -17,8528512662
-1,6488988138; -17,8483188551
-1,6026013595; -17,8450486477
-1,5639319964; -17,8450268252
-1,5089741137; -17,8503885673
-1,4641917527; -17,8562616228
-1,4194070947; -17,8639884370
-1,3746184689; -17,8749171984
-1,3298256665; -17,8892164303
-1,2850303583; -17,9055379445
-1,2420443750; -17,9216732314
-1,1954290916; -17,9467756731
-1,1506195830; -17,9745567873
-1,1058072623; -18,0046073518
-1,0609868356; -18,0411994379
-1,0161650237; -18,0789093968
-0,9733735932; -18,1205330588
-0,9387309132; -18,1558408802
-0,9061194375; -18,1943983418
-0,8735021643; -18,2376343375
-0,8429211736; -18,2800218424
-0,8164142027; -18,3195383181
-0,7929584108; -18,3604004919
-0,7633849851; -18,4108987658
-0,7368691895; -18,4575367651
-0,7144280645; -18,5007785036
-0,6946963677; -18,5474203313
-0,6736097326; -18,5925430766
-0,6552376503; -18,6369302635
-0,6429775685; -18,6762274730
-0,6225676532; -18,7227144379
-0,6041930442; -18,7691407595
-0,5871550021; -18,8319118204
-0,5708080805; -18,8844257987
-0,5539757874; -18,9375794917
-0,5401532955; -18,9863653057
-0,5271035860; -19,0372039332
-0,5142492939; -19,0867626937
-0,5003517689; -19,1335313979
-0,4876542484; -19,1973553724
-0,4757907279; -19,2451138965
-0,4671880542; -19,2892594285
-0,4549213546; -19,3338972289
-0,4507969135; -19,3774582641
-0,4399736397; -19,4304167310
-0,4266447561; -19,4875579854
-0,4173457934; -19,5461315574
-0,4077910871; -19,5920994163
-0,4006110450; -19,6378832394
-0,3934211254; -19,6916382253
-0,3831726186; -19,7500258855
-0,3756411969; -19,8056344388
-0,3687990964; -19,8524380206
-0,3667146706; -19,8921382069
-0,3564660872; -19,9505876590
-0,3523429988; -19,9930570363
