# nu / Hz | nuFnu / (erg cm-2 s-1)
9.9405e+08, 8.0797e-24
1.2514e+09, 1.3577e-23
1.5755e+09, 2.2539e-23
1.9834e+09, 3.7158e-23
2.4969e+09, 6.0888e-23
3.1435e+09, 9.9256e-23
3.9574e+09, 1.6108e-22
4.9820e+09, 2.6028e-22
6.2720e+09, 4.1887e-22
7.8960e+09, 6.7254e-22
9.9405e+09, 1.0776e-21
1.2514e+10, 1.7233e-21
1.5755e+10, 2.7514e-21
1.9834e+10, 4.3854e-21
2.4969e+10, 6.9783e-21
3.1435e+10, 1.1092e-20
3.9574e+10, 1.7612e-20
4.9820e+10, 2.7936e-20
6.2720e+10, 4.4265e-20
7.8960e+10, 7.0059e-20
9.9405e+10, 1.1075e-19
1.2514e+11, 1.7488e-19
1.5755e+11, 2.7580e-19
1.9834e+11, 4.3439e-19
2.4969e+11, 6.8311e-19
3.1435e+11, 1.0724e-18
3.9574e+11, 1.6803e-18
4.9820e+11, 2.6271e-18
6.2720e+11, 4.0976e-18
7.8960e+11, 6.3737e-18
9.9405e+11, 9.8844e-18
1.2514e+12, 1.5278e-17
1.5755e+12, 2.3530e-17
1.9834e+12, 3.6100e-17
2.4969e+12, 5.5162e-17
3.1435e+12, 8.3935e-17
3.9574e+12, 1.2716e-16
4.9820e+12, 1.9170e-16
6.2720e+12, 2.8731e-16
7.8960e+12, 4.2727e-16
9.9405e+12, 6.2992e-16
1.2514e+13, 9.1946e-16
1.5755e+13, 1.3272e-15
1.9834e+13, 1.8987e-15
2.4969e+13, 2.6883e-15
3.1435e+13, 3.7659e-15
3.9574e+13, 5.2561e-15
4.9820e+13, 7.2726e-15
6.2720e+13, 9.9738e-15
7.8960e+13, 1.3657e-14
9.9405e+13, 1.8565e-14
1.2514e+14, 2.5048e-14
1.5755e+14, 3.3884e-14
1.9834e+14, 4.5526e-14
2.4969e+14, 6.0729e-14
3.1435e+14, 8.1181e-14
3.9574e+14, 1.0777e-13
4.9820e+14, 1.4200e-13
6.2720e+14, 1.8793e-13
7.8960e+14, 2.4678e-13
9.9405e+14, 3.2127e-13
1.2514e+15, 4.1929e-13
1.5755e+15, 5.4225e-13
1.9834e+15, 6.9427e-13
2.4969e+15, 8.9298e-13
3.1435e+15, 1.1361e-12
3.9574e+15, 1.4278e-12
4.9820e+15, 1.7982e-12
6.2720e+15, 2.2352e-12
7.8960e+15, 2.7383e-12
9.9405e+15, 3.3718e-12
1.2514e+16, 4.0870e-12
1.5755e+16, 4.8667e-12
1.9834e+16, 5.8108e-12
2.4969e+16, 6.8093e-12
3.1435e+16, 7.8204e-12
3.9574e+16, 9.0620e-12
4.9820e+16, 1.0299e-11
6.2720e+16, 1.1475e-11
7.8960e+16, 1.2940e-11
9.9405e+16, 1.4340e-11
1.2514e+17, 1.5620e-11
1.5755e+17, 1.7345e-11
1.9834e+17, 1.8943e-11
2.4969e+17, 2.0354e-11
3.1435e+17, 2.2325e-11
3.9574e+17, 2.4103e-11
4.9820e+17, 2.5630e-11
6.2720e+17, 2.7917e-11
7.8960e+17, 2.9934e-11
9.9405e+17, 3.1616e-11
1.2514e+18, 3.4206e-11
1.5755e+18, 3.6443e-11
1.9834e+18, 3.8262e-11
2.4969e+18, 4.1240e-11
3.1435e+18, 4.3764e-11
3.9574e+18, 4.5766e-11
4.9820e+18, 4.9116e-11
6.2720e+18, 5.1908e-11
7.8960e+18, 5.4071e-11
9.9405e+18, 5.7891e-11
1.2514e+19, 6.1028e-11
1.5755e+19, 6.3404e-11
1.9834e+19, 6.7677e-11
2.4969e+19, 7.1135e-11
3.1435e+19, 7.3697e-11
3.9574e+19, 7.8533e-11
4.9820e+19, 8.2397e-11
6.2720e+19, 8.5199e-11
7.8960e+19, 9.0570e-11
9.9405e+19, 9.4802e-11
1.2514e+20, 9.7800e-11
1.5755e+20, 1.0381e-10
1.9834e+20, 1.0848e-10
2.4969e+20, 1.1171e-10
3.1435e+20, 1.1828e-10
3.9574e+20, 1.2330e-10
4.9820e+20, 1.2664e-10
6.2720e+20, 1.3377e-10
7.8960e+20, 1.3913e-10
