# nu / Hz | nuFnu / (erg cm-2 s-1)
9.9405e+08, 7.7710e-24
1.2514e+09, 1.3052e-23
1.5755e+09, 2.1676e-23
1.9834e+09, 3.5893e-23
2.4969e+09, 5.8664e-23
3.1435e+09, 9.5642e-23
3.9574e+09, 1.5540e-22
4.9820e+09, 2.5065e-22
6.2720e+09, 4.0408e-22
7.8960e+09, 6.4892e-22
9.9405e+09, 1.0394e-21
1.2514e+10, 1.6636e-21
1.5755e+10, 2.6539e-21
1.9834e+10, 4.2304e-21
2.4969e+10, 6.7363e-21
3.1435e+10, 1.0704e-20
3.9574e+10, 1.7000e-20
4.9820e+10, 2.6964e-20
6.2720e+10, 4.2720e-20
7.8960e+10, 6.7631e-20
9.9405e+10, 1.0691e-19
1.2514e+11, 1.6884e-19
1.5755e+11, 2.6633e-19
1.9834e+11, 4.1945e-19
2.4969e+11, 6.5972e-19
3.1435e+11, 1.0358e-18
3.9574e+11, 1.6232e-18
4.9820e+11, 2.5385e-18
6.2720e+11, 3.9601e-18
7.8960e+11, 6.1613e-18
9.9405e+11, 9.5575e-18
1.2514e+12, 1.4777e-17
1.5755e+12, 2.2765e-17
1.9834e+12, 3.4937e-17
2.4969e+12, 5.3402e-17
3.1435e+12, 8.1284e-17
3.9574e+12, 1.2318e-16
4.9820e+12, 1.8579e-16
6.2720e+12, 2.7857e-16
7.8960e+12, 4.1481e-16
9.9405e+12, 6.1157e-16
1.2514e+13, 8.9358e-16
1.5755e+13, 1.2925e-15
1.9834e+13, 1.8434e-15
2.4969e+13, 2.6180e-15
3.1435e+13, 3.6758e-15
3.9574e+13, 5.1182e-15
4.9820e+13, 7.0966e-15
6.2720e+13, 9.7287e-15
7.8960e+13, 1.3323e-14
9.9405e+13, 1.8143e-14
1.2514e+14, 2.4453e-14
1.5755e+14, 3.3078e-14
1.9834e+14, 4.4411e-14
2.4969e+14, 5.9389e-14
3.1435e+14, 7.9375e-14
3.9574e+14, 1.0508e-13
4.9820e+14, 1.3929e-13
6.2720e+14, 1.8379e-13
7.8960e+14, 2.3987e-13
9.9405e+14, 3.1453e-13
1.2514e+15, 4.0880e-13
1.5755e+15, 5.2860e-13
1.9834e+15, 6.8243e-13
2.4969e+15, 8.6973e-13
3.1435e+15, 1.1086e-12
3.9574e+15, 1.4023e-12
4.9820e+15, 1.7463e-12
6.2720e+15, 2.1823e-12
7.8960e+15, 2.6903e-12
9.9405e+15, 3.2877e-12
1.2514e+16, 3.9987e-12
1.5755e+16, 4.7720e-12
1.9834e+16, 5.6808e-12
2.4969e+16, 6.6776e-12
3.1435e+16, 7.6852e-12
3.9574e+16, 8.8633e-12
4.9820e+16, 1.0058e-11
6.2720e+16, 1.1321e-11
7.8960e+16, 1.2686e-11
9.9405e+16, 1.4015e-11
1.2514e+17, 1.5493e-11
1.5755e+17, 1.7014e-11
1.9834e+17, 1.8490e-11
2.4969e+17, 2.0169e-11
3.1435e+17, 2.1844e-11
3.9574e+17, 2.3599e-11
4.9820e+17, 2.5477e-11
6.2720e+17, 2.7313e-11
7.8960e+17, 2.9334e-11
9.9405e+17, 3.1412e-11
1.2514e+18, 3.3442e-11
1.5755e+18, 3.5722e-11
1.9834e+18, 3.8002e-11
2.4969e+18, 4.0386e-11
3.1435e+18, 4.2923e-11
3.9574e+18, 4.5417e-11
4.9820e+18, 4.8140e-11
6.2720e+18, 5.0937e-11
7.8960e+18, 5.3684e-11
9.9405e+18, 5.6738e-11
1.2514e+19, 5.9801e-11
1.5755e+19, 6.2994e-11
1.9834e+19, 6.6380e-11
2.4969e+19, 6.9722e-11
3.1435e+19, 7.3346e-11
3.9574e+19, 7.7068e-11
4.9820e+19, 8.0735e-11
6.2720e+19, 8.4782e-11
7.8960e+19, 8.8847e-11
9.9405e+19, 9.3074e-11
1.2514e+20, 9.7542e-11
1.5755e+20, 1.0197e-10
1.9834e+20, 1.0673e-10
2.4969e+20, 1.1163e-10
3.1435e+20, 1.1645e-10
3.9574e+20, 1.2174e-10
4.9820e+20, 1.2706e-10
6.2720e+20, 1.3257e-10
7.8960e+20, 1.3837e-10
9.9405e+20, 1.4413e-10
1.2514e+21, 1.5026e-10
1.5755e+21, 1.5656e-10
1.9834e+21, 1.6276e-10
2.4969e+21, 1.6947e-10
3.1435e+21, 1.7624e-10
3.9574e+21, 1.8302e-10
4.9820e+21, 1.9018e-10
6.2720e+21, 1.9730e-10
7.8960e+21, 2.0447e-10
9.9405e+21, 2.1186e-10
1.2514e+22, 2.1914e-10
1.5755e+22, 2.2624e-10
1.9834e+22, 2.3348e-10
2.4969e+22, 2.4063e-10
3.1435e+22, 2.4735e-10
3.9574e+22, 2.5358e-10
4.9820e+22, 2.5923e-10
6.2720e+22, 2.6448e-10
7.8960e+22, 2.6894e-10
9.9405e+22, 2.7214e-10
1.2514e+23, 2.7503e-10
1.5755e+23, 2.7706e-10
1.9834e+23, 2.7862e-10
2.4969e+23, 2.8094e-10
3.1435e+23, 2.8211e-10
3.9574e+23, 2.8375e-10
4.9820e+23, 2.8533e-10
6.2720e+23, 2.8612e-10
7.8960e+23, 2.8797e-10
9.9405e+23, 2.8938e-10
1.2514e+24, 2.9019e-10
1.5755e+24, 2.9187e-10
1.9834e+24, 2.9212e-10
2.4969e+24, 2.9288e-10
3.1435e+24, 2.9350e-10
3.9574e+24, 2.9311e-10
4.9820e+24, 2.9388e-10
6.2720e+24, 2.9401e-10
7.8960e+24, 2.9330e-10
9.9405e+24, 2.9345e-10
1.2514e+25, 2.9171e-10
1.5755e+25, 2.9032e-10
1.9834e+25, 2.8847e-10
2.4969e+25, 2.8512e-10
3.1435e+25, 2.8273e-10
3.9574e+25, 2.7912e-10
4.9820e+25, 2.7412e-10
