0,0630443483; -2,9831210415
0,0685748842; -2,9168250900
0,0727740878; -2,8459721339
0,0765503593; -2,7752293208
0,0807491327; -2,7033799144
0,0849504397; -2,6373984934
0,0899950295; -2,5652180842
0,0944065357; -2,4962475989
0,0975576116; -2,4469829666
0,1028186471; -2,3862804762
0,1089254193; -2,3250624551
0,1133433473; -2,2709649142
0,1175504388; -2,2183802148
0,1217568132; -2,1641347648
0,1259674900; -2,1198538185
0,1303859758; -2,0670479725
0,1364950586; -2,0111812590
0,1430214483; -1,9421767365
0,1491297981; -1,8846123668
0,1554496378; -1,8270482839
0,1621202078; -1,7654250664
0,1675615484; -1,7141337351
0,1754666066; -1,6543574693
0,1817885178; -1,6015911104
0,1872664452; -1,5533998947
0,1933765637; -1,4999320432
0,1986435979; -1,4531224492
0,2070809433; -1,4015973455
0,2125580421; -1,3514870402
0,2197258015; -1,2984634896
0,2281597280; -1,2390200910
0,2340597281; -1,1887282919
0,2425662217; -1,1340802525
0,2502931260; -1,0698750794
0,2582020086; -1,0189561501
0,2650522463; -0,9652678691
0,2734872245; -0,9082602380
0,2819210075; -0,8484846893
0,2893014839; -0,7983031544
0,2966813230; -0,7466453967
0,3061762527; -0,6954333741
0,3167295882; -0,6464371199
0,3283396404; -0,5957446436
0,3410062500; -0,5429868896
0,3536734970; -0,4917053584
0,3663415408; -0,4422691056
0,3800660554; -0,3905672306
0,3948475417; -0,3377596227
0,4096298475; -0,2868500154
0,4244137923; -0,2397364096
0,4402543845; -0,1907657789
0,4582088403; -0,1393991545
0,4793389445; -0,0956779630
0,5026004917; -0,0902743305
0,5258661241; -0,0943319440
0,5491353201; -0,1066429848
0,5724069498; -0,1245905124
0,5956804917; -0,1469667084
0,6189488186; -0,1572647181
0,6422163631; -0,1657509999
0,6654861676; -0,1794711624
0,6887584926; -0,1990291149
0,7120271671; -0,2101323370
0,7352937556; -0,2164042847
0,7585623432; -0,2273062037
0,7818341467; -0,2456563376
0,8051093401; -0,2718572925
0,8283860111; -0,3014804002
0,8516638120; -0,3337204483
0,8749417868; -0,3663631026
0,8982208915; -0,4016226973
0,9215013869; -0,4401031416
0,9447833600; -0,4820057387
0,9680642900; -0,5214926985
0,9913446984; -0,5597718397
1,0146229340; -0,5930184033
1,0379009087; -0,6256610576
1,0611800135; -0,6609206522
1,0844596397; -0,6973880655
1,1077406566; -0,7370763284
1,1310222819; -0,7781737131
1,1543046026; -0,8208815226
1,1775871841; -0,8641932414
1,1998122289; -0,9073022230
1,2220382298; -0,9526255387
1,2453219412; -0,9985541979
1,2686060872; -1,0454893726
1,2918905808; -1,0932297597
1,3151726408; -1,1353336599
1,3384524408; -1,1722036793
1,3617321540; -1,2088723957
1,3850117802; -1,2453398090
1,4082918410; -1,2828137378
1,4315718149; -1,3200863635
1,4548516150; -1,3569563829
1,4781317627; -1,3946316148
1,5014126058; -1,4339172716
1,5246927535; -1,4715925035
1,5479730751; -1,5096703416
1,5712535705; -1,5481507859
1,5945332836; -1,5848195023
1,6178146482; -1,6253129776
1,6410983596; -1,6712416368
1,6643806803; -1,7139494463
1,6876634356; -1,7576637713
1,7109457563; -1,8003715808
1,7342283377; -1,8436832996
1,7575109192; -1,8869950185
1,7807929791; -1,9290989187
1,8040744306; -1,9697936971
1,8273557952; -2,0102871725
1,8506378552; -2,0523910727
1,8739190459; -2,0924819418
1,8971992806; -2,1303584768
1,9204795152; -2,1682350118
1,9437589676; -2,2042998189
1,9670383331; -2,2401633228
1,9903167425; -2,2738124926
2,0030131796; -2,2901352539
