# nu / Hz | nuFnu / (erg cm-2 s-1)
454471697.4875862, 1.2233693728100374e-14
563379841.2402446, 1.5125979320146617e-14
736918363.332961, 1.99314626674692e-14
1017093947.2933433, 2.859046363759088e-14
1562967657.035732, 4.46446667223188e-14
2534326282.873935, 7.2736291087097e-14
3894497674.5251775, 1.0657363271637635e-13
5094124145.438261, 1.4344388123734865e-13
6663272898.808707, 1.9306977288832536e-13
9196642222.19956, 2.654380227569459e-13
14132474571.182825, 3.972632040647167e-13
19505626487.05849, 5.46169179273963e-13
25513966412.04549, 7.351220455792524e-13
33373061998.643574, 9.284145445194802e-13
41370475817.166214, 1.1976805969762941e-12
57099487058.47836, 1.5781805330376346e-12
74687905867.65431, 2.0795642854588637e-12
103084168849.35599, 2.682695795279738e-12
134837300579.96873, 3.534981105030124e-12
167149279952.86432, 4.370720101401232e-12
243427599374.78198, 6.269530551470907e-12
354515413731.24774, 9.584441705812103e-12
439470353399.91815, 1.1850392061415123e-11
606556517924.5833, 1.404317920092494e-11
983521391824.6956, 1.8116091942004206e-11
1594763718781.8633, 2.1468279213339137e-11
2728553655808.293, 2.5440752556199636e-11
5484530999068.779, 3.0794932938484725e-11
13665985425600.115, 3.8075460212223993e-11
32271473518946.5, 4.4173447031401004e-11
72222584085677.67, 4.808699625168617e-11
161631964185038.4, 5.017193252114615e-11
381685000354353.1, 5.0171932521146356e-11
901328151458476.0, 4.4173447031401004e-11
1911672743143320.8, 3.6493202882602594e-11
3451225326018712.0, 2.8288694346259897e-11
5026186749061087.0, 2.2879525039350222e-11
8149878932835124.0, 1.6998662314736432e-11
1.1869063775653926e+16, 1.2629393310983121e-11
1.6381669295981166e+16, 9.383183950023559e-12
2.030732012189205e+16, 7.429639507594981e-12
2.656260663313583e+16, 5.404044218966223e-12
3.474471603892628e+16, 3.767357779468106e-12
4.307082864380654e+16, 2.799011019758131e-12
4.795462040569486e+16, 2.2638034095214604e-12
5.944631223517372e+16, 1.6819243248808723e-12
6.6186916470344824e+16, 1.2764117205368141e-12
8.204773740451163e+16, 8.174146110124063e-13
9.63912150320887e+16, 5.82072335129478e-13
1.07320993648266e+17, 4.51209131433661e-13
1.1949009745148315e+17, 3.281927872511484e-13
1.4037919925647717e+17, 2.2879525039350127e-13
1.5629676570357226e+17, 1.5287335514400702e-13
1.7401922149994317e+17, 1.1601553017399763e-13
1.9375122265088538e+17, 8.261343710999347e-14
2.157206310610061e+17, 5.759286237751561e-14
2.401811458460303e+17, 3.7673577794680596e-14
2.5343262828739354e+17, 2.571214146428568e-14
2.8216929812162102e+17, 1.8309345125064185e-14
2.9773738730855334e+17, 1.3037891821432006e-14
3.314977639980466e+17, 9.89445106761597e-15
