4.154472e-01  7.387508e-74
4.712887e-01  7.387508e-74
5.346360e-01  7.387508e-74
6.064981e-01  7.387508e-74
6.880193e-01  7.387508e-74
7.804981e-01  7.387508e-74
8.854072e-01  7.387508e-74
1.004418e+00  7.387508e-74
1.139424e+00  7.387508e-74
1.292578e+00  7.387508e-74
1.466317e+00  7.387508e-74
1.663409e+00  7.387508e-74
1.886993e+00  7.387508e-74
2.140630e+00  7.387508e-74
2.428358e+00  7.387508e-74
2.754761e+00  7.387508e-74
3.125037e+00  7.387508e-74
3.545083e+00  7.387508e-74
4.021588e+00  7.387508e-74
4.562142e+00  7.387508e-74
5.175354e+00  7.387508e-74
5.870989e+00  7.387508e-74
6.660126e+00  7.387508e-74
7.555334e+00  7.387508e-74
8.570870e+00  7.387508e-74
9.722906e+00  7.387508e-74
1.102979e+01  7.387508e-74
1.251234e+01  7.387508e-74
1.419416e+01  7.387508e-74
1.610204e+01  7.387508e-74
1.826637e+01  7.387508e-74
2.072160e+01  7.387508e-74
2.350686e+01  7.387508e-74
2.666649e+01  7.387508e-74
3.025081e+01  7.387508e-74
3.431691e+01  7.387508e-74
3.892956e+01  7.387508e-74
4.416220e+01  3.076496e-02
5.009817e+01  3.801120e-01
5.683202e+01  9.246105e-01
6.447098e+01  5.821498e+00
7.313672e+01  1.378251e+01
8.296725e+01  2.268648e+01
9.411914e+01  3.169731e+01
1.067700e+02  4.022955e+01
1.211213e+02  4.764019e+01
1.374015e+02  5.412287e+01
1.558701e+02  5.993540e+01
1.768211e+02  6.460298e+01
2.005881e+02  6.788907e+01
2.275498e+02  7.023994e+01
2.581354e+02  7.193989e+01
2.928322e+02  7.306160e+01
3.321927e+02  7.520807e+01
3.768437e+02  7.724657e+01
4.274964e+02  7.873936e+01
4.849575e+02  7.950312e+01
5.501421e+02  7.941366e+01
6.240884e+02  7.854245e+01
7.079740e+02  7.690159e+01
8.031350e+02  7.480778e+01
9.110868e+02  7.215694e+01
1.033549e+03  6.923577e+01
1.172471e+03  6.599598e+01
1.330067e+03  6.258500e+01
1.508845e+03  5.908386e+01
1.711653e+03  5.555827e+01
1.941722e+03  5.205721e+01
2.202715e+03  4.862790e+01
2.498788e+03  4.529567e+01
2.834658e+03  4.208190e+01
3.215673e+03  3.900695e+01
3.647901e+03  3.608065e+01
4.138227e+03  3.330839e+01
4.694459e+03  3.069382e+01
5.325455e+03  2.823766e+01
6.041266e+03  2.593809e+01
6.853291e+03  2.379146e+01
7.774462e+03  2.179437e+01
8.819452e+03  1.993839e+01
1.000490e+04  1.822405e+01
1.134969e+04  1.663925e+01
1.287524e+04  1.517741e+01
1.460584e+04  1.383061e+01
1.656905e+04  1.259173e+01
1.879615e+04  1.145410e+01
2.132260e+04  1.041100e+01
2.418863e+04  9.456442e+00
2.743990e+04  8.583023e+00
3.112818e+04  7.784767e+00
3.531221e+04  7.056002e+00
4.005863e+04  6.391310e+00
4.544304e+04  5.785516e+00
5.155117e+04  5.233918e+00
5.848032e+04  4.729288e+00
6.634084e+04  4.262939e+00
7.525792e+04  3.841097e+00
8.537356e+04  3.459297e+00
9.684888e+04  3.113878e+00
