1.000000000000000000e+10,3.933356398421695019e-13
1.526417967175236511e+10,6.777537802128309018e-13
2.329951810515371704e+10,1.160477124928625254e-12
3.556480306223136139e+10,1.967111967164341427e-12
5.428675439323859406e+10,3.293875808702517712e-12
8.286427728546859741e+10,5.414727067117833727e-12
1.264855216855295868e+11,8.692420573529790022e-12
1.930697728883253479e+11,1.347210527318694221e-11
2.947051702551809692e+11,1.996505725719341280e-11
4.498432668969453125e+11,2.781350297596812351e-11
6.866488450042998047e+11,3.596895231390390347e-11
1.048113134154687378e+12,4.291740159658140933e-11
1.599858719606057373e+12,4.757728695975282594e-11
2.442053094548654785e+12,5.058109353132429835e-11
3.727593720314937988e+12,5.288006678532621240e-11
5.689866029018304688e+12,5.517299749588252457e-11
8.685113737513520508e+12,5.755647689699905150e-11
1.325711365590110938e+13,6.004278858956768300e-11
2.023589647725155469e+13,6.263642505385447332e-11
3.088843596477484766e+13,6.534198308583461117e-11
4.714866363457389844e+13,6.816417672437856137e-11
7.196856730011528125e+13,7.110788921925872617e-11
1.098541141987561719e+14,7.417804365678374307e-11
1.676832936811010000e+14,7.737957808194651885e-11
2.559547922699533125e+14,8.071724778750832021e-11
3.906939937054620625e+14,8.419514099808237281e-11
5.963623316594661250e+14,8.781693064888895171e-11
9.102981779915227500e+14,9.158254232144470197e-11
1.389495494373136000e+15,9.549132052768460516e-11
2.120950887920192500e+15,9.953142456808991109e-11
3.237457542817653000e+15,1.036860584697140506e-10
4.941713361323838000e+15,1.079091456941551030e-10
7.543120063354607000e+15,1.121386474600160000e-10
1.151395399326448000e+16,1.162211416856216981e-10
1.757510624854796600e+16,1.199640363308622110e-10
2.682695795279738400e+16,1.229697424034652886e-10
4.094915062380419200e+16,1.246790141582124469e-10
6.250551925273976000e+16,1.242643404687670695e-10
9.540954763499963200e+16,1.203062367905225473e-10
1.456348477501238400e+17,1.118375702445780667e-10
2.222996482526191040e+17,9.659530292360339910e-11
3.393221771895329920e+17,7.553931997310145657e-11
5.179474679231223040e+17,4.996280813903749992e-11
7.906043210907733760e+17,2.610073605535179945e-11
1.206792640639336192e+18,9.249553305206611816e-12
1.842069969326716416e+18,1.906431375212393538e-12
2.811768697974236672e+18,1.590986824775602070e-13
4.291934260128760832e+18,3.680974242599815321e-15
6.551285568595495936e+18,1.114844595051094266e-17
