-3,9861301323; -20,5854228014
-3,9408784200; -20,5406383650
-3,8956267077; -20,4970890458
-3,8524318914; -20,4540886676
-3,8112939712; -20,4124240459
-3,7680991549; -20,3701006950
-3,7249043387; -20,3258340929
-3,6817095224; -20,2830935468
-3,6385147061; -20,2415387132
-3,5973767859; -20,2008804833
-3,5562388656; -20,1584107481
-3,5130440494; -20,1144771702
-3,4677923371; -20,0700129494
-3,4225406248; -20,0246338269
-3,3772889125; -19,9799866257
-3,3340940963; -19,9364007105
-3,2908992800; -19,8928879874
-3,2456475677; -19,8484237665
-3,2024527515; -19,8039595457
-3,1592579352; -19,7616910888
-3,1160631189; -19,7190200753
-3,0749251987; -19,6753426698
-3,0317303824; -19,6321410133
-2,9885355662; -19,5912083129
-2,9453407499; -19,5479700603
-2,9000890376; -19,5043597477
-2,8568942214; -19,4599748183
-2,8136994051; -19,4165901814
-2,7684476928; -19,3726749016
-2,7293666686; -19,3322133755
-2,6902856443; -19,2925295159
-2,6450339321; -19,2471503934
-2,6018391158; -19,2039487368
-2,5586442995; -19,1613326173
-2,5133925873; -19,1161364752
-2,4722546670; -19,0748845757
-2,4311167468; -19,0310506205
-2,3858650345; -18,9871353406
-2,3406133222; -18,9444643271
-2,2974185059; -18,8986094557
-2,2542236897; -18,8526447961
-2,2089719774; -18,8112912410
-2,1637202651; -18,7666440398
-2,1205254489; -18,7225713969
-2,0773306326; -18,6791794408
-2,0341358163; -18,6373098810
-1,9909410001; -18,5926297434
-1,9456892878; -18,5487144636
-1,9024944715; -18,5045735080
-1,8592996553; -18,4616158252
-1,8161048390; -18,4191643880
-1,7749669188; -18,3764531188
-1,7338289985; -18,3346274744
-1,6906341822; -18,2916270962
-1,6453824700; -18,2535671870
-1,6001307577; -18,2246562944
-1,5548790454; -18,2019667332
-1,5096273331; -18,1875112869
-1,4643756209; -18,1779963096
-1,4191239086; -18,1754345849
-1,3738721963; -18,1787282309
-1,3286204840; -18,1973922248
-1,2833687718; -18,2328904094
-1,2463446435; -18,2730938025
-1,2196049954; -18,3155060296
-1,1949222432; -18,3660173148
-1,1722963871; -18,4129471230
-1,1541957022; -18,4626405151
-1,1434998429; -18,5120208075
-1,1295129500; -18,5600592442
-1,1130577819; -18,6160146299
-1,1040074395; -18,6602958704
-1,0924888218; -18,7106154619
-1,0838498585; -18,7608344142
-1,0756222745; -18,8091412220
-1,0673946904; -18,8594608135
-1,0559348412; -18,9028650554
-1,0513509015; -18,9734850078
-1,0468257303; -19,0270250532
-1,0381867671; -19,0837855524
-1,0303705622; -19,1487984646
-1,0262567702; -19,1955956846
-1,0221429782; -19,2444056884
-1,0159722901; -19,2967380635
-1,0077447061; -19,3547733257
-1,0087731541; -19,4084475566
-1,0002027540; -19,4587671481
-0,9995171220; -19,5188151939
-0,9986943636; -19,5648408469
-0,9912895380; -19,6043957732
-0,9871757459; -19,6583681943
-0,9882041939; -19,7068427341
-0,9830619539; -19,7540425109
-0,9830619539; -19,7979211947
-0,9789481619; -19,8650139833
-0,9748343699; -19,9457489723
-0,9683698395; -20,0299663966
-0,9640356658; -20,1121670435
-0,9590648338; -20,1783373063
-0,9604360978; -20,2336888569
-0,9597504658; -20,2799828811
-0,9563223058; -20,3219997400
-0,9583792018; -20,3704463245
-0,9583792018; -20,4145039223
-0,9534426513; -20,4758267312
-0,9542654097; -20,5352709419
-0,9501516177; -20,5829068218
-0,9522085137; -20,6292008460
-0,9501516177; -20,6862297164
-0,9522085137; -20,7175620487
-0,9476833425; -20,7701762135
-0,9480947217; -20,8173961182
-0,9480947217; -20,8616773587
-0,9480947217; -20,9061598775
-0,9480947217; -20,9512462315
-0,9460378257; -20,9912603707
