-3,9829699834; -19,3219421657
-3,9398315792; -19,2788767917
-3,8987455776; -19,2393068736
-3,8556071097; -19,1962924043
-3,8104119732; -19,1531930938
-3,7693299852; -19,1104142944
-3,7282462522; -19,0690306608
-3,6830545114; -19,0232164331
-3,6399175886; -18,9789666765
-3,5988328010; -18,9384261755
-3,5577472664; -18,8984829563
-3,5166621987; -18,8581664359
-3,4776324271; -18,8190320358
-3,4386049123; -18,7780933470
-3,3954679088; -18,7339080696
-3,3523279977; -18,6920474401
-3,3128409057; -18,6531204295
-3,2767791443; -18,6162939783
-3,2352383435; -18,5749157314
-3,1920980079; -18,5333944666
-3,1510151970; -18,4912736575
-3,1099303004; -18,4508202601
-3,0688444390; -18,4111383517
-3,0298145377; -18,3721076463
-2,9907876196; -18,3306919616
-2,9497027853; -18,2901887907
-2,9086174841; -18,2500589209
-2,8675321829; -18,2099290511
-2,8264457145; -18,1707324341
-2,7853605689; -18,1304781306
-2,7422191863; -18,0897939653
-2,6970201689; -18,0497974173
-2,6518197871; -18,0108916843
-2,6066150999; -17,9754280785
-2,5614144453; -17,9367405084
-2,5162095459; -17,9014465849
-2,4710057077; -17,8653042498
-2,4257969881; -17,8330646081
-2,3805855094; -17,8030308366
-2,3353759408; -17,7714699242
-2,2901629765; -17,7426239290
-2,2449455552; -17,7173412627
-2,1997279217; -17,6922282786
-2,1545073169; -17,6694908471
-2,1092852264; -17,6479411919
-2,0640612258; -17,6279186776
-2,0188327683; -17,6114594921
-1,9736024007; -17,5965274475
-1,9283696984; -17,5834619085
-1,8831342371; -17,5726022398
-1,8378958045; -17,5641181235
-1,7926539762; -17,5583489245
-1,7474119356; -17,5527494078
-1,7021662869; -17,5500344906
-1,6569136346; -17,5529190901
-1,6116607700; -17,5559733719
-1,5664074809; -17,5593670184
-1,5211480369; -17,5676814523
-1,4758847728; -17,5790501681
-1,4306162027; -17,5946609420
-1,3853506040; -17,6078961633
-1,3400767281; -17,6277489953
-1,2947993502; -17,6504015856
-1,2495177277; -17,6764478224
-1,2042309054; -17,7066512762
-1,1589415363; -17,7388909179
-1,1136473918; -17,7749484119
-1,0704041220; -17,8157230745
-1,0312768597; -17,8545325644
-0,9942036397; -17,8955265571
-0,9591849032; -17,9383524905
-0,9262260217; -17,9787156735
-0,8953205521; -18,0217675133
-0,8685323423; -18,0618529425
-0,8438031863; -18,1001163067
-0,8190693610; -18,1421126820
-0,7943320339; -18,1869088157
-0,7716563064; -18,2278475046
-0,7510339295; -18,2715237350
-0,7304106188; -18,3159465676
-0,7097863742; -18,3611160024
-0,6891583943; -18,4092718461
-0,6705897572; -18,4553745337
-0,6540818637; -18,4983041618
-0,6375698846; -18,5445001747
-0,6210554412; -18,5926663879
-0,6066052303; -18,6348701528
-0,5921532036; -18,6785256442
-0,5776852887; -18,7348837430
-0,5652961975; -18,7736137336
-0,5528971842; -18,8202763729
-0,5404952528; -18,8692721441
-0,5301578780; -18,9120462301
-0,5177557520; -18,9611975435
-0,5053505131; -19,0128375309
-0,4941780162; -19,0655352049
-0,4825979775; -19,1151842531
-0,4722495135; -19,1668242406
-0,4602512717; -19,2219483718
-0,4515595891; -19,2645046988
-0,4432805455; -19,3060344477
-0,4349956654; -19,3522304606
-0,4267107853; -19,3984264735
-0,4204830690; -19,4443114021
-0,4121902124; -19,4968846424
-0,4022545818; -19,5473425096
-0,3956087792; -19,5986091960
-0,3873127320; -19,6537333272
-0,3790222877; -19,7043778450
-0,3707354621; -19,7521292792
-0,3630145525; -19,8172569915
-0,3541296325; -19,8733588161
-0,3457578991; -19,9889940209
-0,3499581852; -19,9196481542
